Customer ID,TotalSpent,Frequency,Name,LastPurchaseDate,TotalSpentFormatted,Recency,Cluster,Customer_Labels
34174,4495,4,Joshua Proctor,2023-08-09,"$4,495.00",37,2,Regular Customers
35957,5965,5,Ann Brown,2023-02-20,"$5,965.00",206,0,VIP Customers
544,1898,4,Rachael Chung,2022-11-22,"$1,898.00",297,2,Regular Customers
48887,4473,6,Jessica Fitzgerald,2023-06-11,"$4,473.00",96,0,VIP Customers
7289,5612,7,Sharon Hayden,2023-08-21,"$5,612.00",25,0,VIP Customers
3629,4661,3,Kevin Robles,2023-09-11,"$4,661.00",3,2,Regular Customers
27978,2934,4,Maurice Foster,2023-04-29,"$2,934.00",139,2,Regular Customers
5083,3952,9,Brenda Mitchell,2023-09-05,"$3,952.00",10,0,VIP Customers
26791,2697,4,Taylor Rivera,2023-05-18,"$2,697.00",120,2,Regular Customers
4004,1776,6,Victor Obrien DVM,2022-09-29,"$1,776.00",350,2,Regular Customers
32713,6687,9,Lauren Webb MD,2023-07-04,"$6,687.00",73,0,VIP Customers
1676,4717,6,Rodney Mcneil,2023-07-16,"$4,717.00",60,0,VIP Customers
44514,554,2,Amber Hill,2023-09-15,$554.00,0,2,Regular Customers
23854,4134,8,Kaylee Mitchell,2023-08-12,"$4,134.00",33,0,VIP Customers
20562,2284,5,Nicole Gregory,2022-10-26,"$2,284.00",324,2,Regular Customers
7867,6514,8,Fernando Duffy,2023-05-31,"$6,514.00",106,0,VIP Customers
48859,5298,7,Carrie Hall,2022-05-11,"$5,298.00",491,0,VIP Customers
36940,4993,5,Danielle Howard,2022-04-01,"$4,993.00",531,1,Lapsed Customers
26319,2049,5,Jason Weeks,2023-04-06,"$2,049.00",162,2,Regular Customers
17798,3715,4,Gregg Frank,2023-01-05,"$3,715.00",252,2,Regular Customers
3744,2575,3,Randall Stewart,2023-05-21,"$2,575.00",116,2,Regular Customers
31979,2015,3,Mark Sanchez,2023-04-13,"$2,015.00",154,2,Regular Customers
17902,3845,4,Michael Norman,2023-06-22,"$3,845.00",84,2,Regular Customers
7878,1389,1,Lisa Mueller,2020-02-18,"$1,389.00",1305,1,Lapsed Customers
49272,1027,3,Tony Quinn,2023-04-08,"$1,027.00",160,2,Regular Customers
46252,3243,4,Rachel Khan,2021-12-16,"$3,243.00",637,1,Lapsed Customers
30237,2036,4,Russell Banks,2022-05-07,"$2,036.00",495,1,Lapsed Customers
36883,5343,9,Tiffany Koch,2023-07-26,"$5,343.00",51,0,VIP Customers
41229,969,2,Louis Taylor,2022-11-28,$969.00,290,2,Regular Customers
43839,5415,8,Darren White,2022-10-23,"$5,415.00",327,0,VIP Customers
35182,2858,4,Douglas Medina,2023-03-08,"$2,858.00",191,2,Regular Customers
45797,2675,5,Kevin Simpson,2021-04-17,"$2,675.00",880,1,Lapsed Customers
21452,9728,10,Valerie Johnson,2023-07-03,"$9,728.00",74,0,VIP Customers
9797,2936,6,Alexandra Wilson,2023-06-14,"$2,936.00",92,2,Regular Customers
18096,3924,5,Kimberly Munoz,2023-08-27,"$3,924.00",19,2,Regular Customers
19020,4127,6,Keith Grant,2023-06-26,"$4,127.00",81,2,Regular Customers
272,5567,9,Leonard Bailey,2022-01-24,"$5,567.00",599,0,VIP Customers
36478,1910,3,Logan Macias,2023-09-04,"$1,910.00",11,2,Regular Customers
38381,1562,3,Heidi Chambers,2022-07-29,"$1,562.00",413,1,Lapsed Customers
11130,4032,4,Scott Allison,2023-08-13,"$4,032.00",33,2,Regular Customers
29410,4346,5,Stephanie Morgan,2023-05-03,"$4,346.00",135,2,Regular Customers
37975,4620,5,Kimberly Wilson,2023-02-19,"$4,620.00",207,2,Regular Customers
40885,4831,6,Joseph Cummings,2022-10-13,"$4,831.00",336,0,VIP Customers
24324,8439,7,Todd Torres,2023-08-20,"$8,439.00",26,0,VIP Customers
42628,4426,6,Marcus Thomas,2023-03-28,"$4,426.00",171,2,Regular Customers
7230,12631,12,Jacob Swanson,2023-07-18,"$12,631.00",59,0,VIP Customers
49305,1454,3,Jill Benitez,2023-01-06,"$1,454.00",251,2,Regular Customers
25272,1702,4,Nathan Rogers,2022-03-21,"$1,702.00",542,1,Lapsed Customers
25587,3367,5,Haley Steele,2022-09-03,"$3,367.00",376,2,Regular Customers
44153,3652,3,Patricia Davila,2022-11-20,"$3,652.00",298,2,Regular Customers
49273,8198,8,Richard David,2023-09-04,"$8,198.00",11,0,VIP Customers
27992,3535,8,Gloria Hicks,2023-03-10,"$3,535.00",189,0,VIP Customers
48562,6386,4,Christina Pruitt,2022-07-07,"$6,386.00",434,2,Regular Customers
13065,6965,7,Tamara Sandoval,2023-08-22,"$6,965.00",23,0,VIP Customers
12690,5450,6,Whitney Schultz,2023-04-08,"$5,450.00",159,0,VIP Customers
48098,3907,6,Hannah Conner,2023-07-30,"$3,907.00",46,2,Regular Customers
30374,8567,8,Janet Moody,2023-09-15,"$8,567.00",0,0,VIP Customers
47932,5592,7,Dominique Brewer,2023-07-18,"$5,592.00",58,0,VIP Customers
37458,1454,3,Francis Farmer,2023-09-01,"$1,454.00",13,2,Regular Customers
31020,2577,5,Jason Brooks,2021-06-28,"$2,577.00",808,1,Lapsed Customers
8420,3689,5,Maurice Roberts,2022-09-10,"$3,689.00",369,2,Regular Customers
26692,2105,4,Penny Bonilla,2023-04-18,"$2,105.00",149,2,Regular Customers
33029,4221,7,Jackson Brown,2023-06-25,"$4,221.00",81,0,VIP Customers
24300,4182,6,James Prince,2023-08-12,"$4,182.00",34,2,Regular Customers
15289,3326,4,Robert Scott,2023-07-04,"$3,326.00",72,2,Regular Customers
16809,6011,5,Laura Henry,2023-08-22,"$6,011.00",23,0,VIP Customers
37139,4554,5,Brian Moore DDS,2023-07-06,"$4,554.00",70,2,Regular Customers
8737,4406,5,Mrs. Julie Turner,2022-12-01,"$4,406.00",287,2,Regular Customers
33501,1558,5,Kyle Bass,2023-06-01,"$1,558.00",106,2,Regular Customers
31385,2133,4,Erin Ortega,2022-12-01,"$2,133.00",287,2,Regular Customers
7499,1337,3,Rita Brooks,2023-03-30,"$1,337.00",169,2,Regular Customers
41936,4662,3,Juan Rice,2023-03-03,"$4,662.00",196,2,Regular Customers
45642,3797,6,Nicole Day,2023-08-13,"$3,797.00",32,2,Regular Customers
36054,3014,2,Timothy Johnson,2021-04-13,"$3,014.00",885,1,Lapsed Customers
13757,2576,3,Jordan Byrd,2023-06-08,"$2,576.00",99,2,Regular Customers
39613,8587,10,Andre Bennett,2023-07-09,"$8,587.00",67,0,VIP Customers
22513,3807,5,Roger Russo,2023-08-12,"$3,807.00",34,2,Regular Customers
2687,586,2,Willie Williams,2020-06-29,$586.00,1173,1,Lapsed Customers
43760,9783,7,Benjamin White,2022-07-03,"$9,783.00",439,0,VIP Customers
35430,2601,4,Linda Henry,2023-04-20,"$2,601.00",148,2,Regular Customers
37338,2567,6,Karen Williams,2023-01-29,"$2,567.00",229,2,Regular Customers
40006,1567,4,Jorge Beard,2021-11-25,"$1,567.00",658,1,Lapsed Customers
4665,7186,5,Sonya Jackson,2023-06-12,"$7,186.00",94,0,VIP Customers
8107,2180,1,Kenneth Acosta,2021-06-24,"$2,180.00",813,1,Lapsed Customers
41669,2735,6,David Ruiz,2023-07-12,"$2,735.00",64,2,Regular Customers
34478,5036,6,Gabriel Bridges,2023-07-18,"$5,036.00",58,0,VIP Customers
19230,1046,2,Theresa Rocha,2021-04-08,"$1,046.00",890,1,Lapsed Customers
22242,5149,7,Thomas Simpson,2023-06-12,"$5,149.00",95,0,VIP Customers
46830,2352,2,Blake Evans,2021-08-29,"$2,352.00",746,1,Lapsed Customers
44577,3837,6,Tracy Brown,2023-02-20,"$3,837.00",207,2,Regular Customers
2276,4189,5,Michael Walker Jr.,2023-01-29,"$4,189.00",229,2,Regular Customers
43450,4558,5,Linda Villegas,2023-05-24,"$4,558.00",114,2,Regular Customers
45697,2619,6,Kristin Tucker,2023-08-13,"$2,619.00",32,2,Regular Customers
48989,5595,6,Anna Cole,2023-06-30,"$5,595.00",77,0,VIP Customers
39492,4036,6,Tyler Garcia,2023-07-21,"$4,036.00",55,2,Regular Customers
47824,5228,10,Christine Lowery,2023-05-17,"$5,228.00",121,0,VIP Customers
18857,4313,4,Rose Osborn,2022-12-15,"$4,313.00",274,2,Regular Customers
3674,3551,4,Robert Cruz Jr.,2023-05-26,"$3,551.00",112,2,Regular Customers
9768,1120,3,Sharon Spencer,2023-05-02,"$1,120.00",136,2,Regular Customers
17517,2562,3,Gary Sosa,2023-09-11,"$2,562.00",3,2,Regular Customers
42740,6180,5,Dana Mckinney,2023-06-09,"$6,180.00",98,0,VIP Customers
49839,2624,3,Roger Adams,2023-07-09,"$2,624.00",68,2,Regular Customers
43829,8329,8,Evan Hebert,2023-04-23,"$8,329.00",144,0,VIP Customers
32957,3419,5,Kenneth Flores,2023-06-08,"$3,419.00",99,2,Regular Customers
36067,3539,4,Jim Johnson,2023-04-26,"$3,539.00",141,2,Regular Customers
13911,1263,3,Cody Baker,2023-07-06,"$1,263.00",70,2,Regular Customers
25673,4564,5,Cynthia Kramer,2021-11-13,"$4,564.00",670,1,Lapsed Customers
14453,4382,5,Michael Mcdowell,2023-01-13,"$4,382.00",245,2,Regular Customers
40933,4927,5,Lucas Woodard,2023-04-15,"$4,927.00",153,2,Regular Customers
17812,4384,4,Mr. Taylor Gordon,2023-04-03,"$4,384.00",164,2,Regular Customers
6414,2021,4,Andrea Fuentes,2023-06-26,"$2,021.00",80,2,Regular Customers
16728,4456,4,Kimberly Austin,2023-07-02,"$4,456.00",75,2,Regular Customers
3892,2737,3,Chris Weaver,2023-08-15,"$2,737.00",31,2,Regular Customers
31110,5547,5,Lisa Richardson,2022-06-19,"$5,547.00",452,2,Regular Customers
40475,4392,6,Claudia Jacobson,2021-09-30,"$4,392.00",715,1,Lapsed Customers
12803,1750,2,Matthew Trujillo,2022-12-12,"$1,750.00",277,2,Regular Customers
12152,1522,2,Benjamin Burns MD,2022-11-20,"$1,522.00",299,2,Regular Customers
48564,4732,5,Jeffrey Allen,2023-08-11,"$4,732.00",35,2,Regular Customers
13452,7323,9,Brittany Barton,2023-01-01,"$7,323.00",256,0,VIP Customers
11949,4286,5,Jesse Le,2023-03-06,"$4,286.00",192,2,Regular Customers
30107,849,3,Susan Rios,2023-04-09,$849.00,158,2,Regular Customers
30336,3859,5,Pamela Dyer,2021-09-06,"$3,859.00",738,1,Lapsed Customers
39303,4945,5,Donna Hughes,2022-06-20,"$4,945.00",451,2,Regular Customers
10799,4624,5,Bradley Wyatt,2022-01-30,"$4,624.00",592,1,Lapsed Customers
18815,1811,2,Bobby Miller,2022-10-19,"$1,811.00",331,2,Regular Customers
2147,4863,6,Jeremy Vincent,2023-03-17,"$4,863.00",181,0,VIP Customers
28979,3147,5,Beth Ramirez DDS,2023-09-06,"$3,147.00",9,2,Regular Customers
36432,3099,6,Margaret Jackson,2023-07-07,"$3,099.00",69,2,Regular Customers
30999,8132,9,Cheryl Reynolds,2023-05-15,"$8,132.00",122,0,VIP Customers
23932,1403,4,Dr. Kimberly Cunningham,2022-04-13,"$1,403.00",519,1,Lapsed Customers
4438,2919,5,Lori Thompson,2021-04-14,"$2,919.00",884,1,Lapsed Customers
32266,4737,5,Janet Fletcher,2023-06-22,"$4,737.00",85,2,Regular Customers
32200,5626,7,Matthew Jenkins,2023-04-30,"$5,626.00",138,0,VIP Customers
20709,1341,3,Mary Hoffman,2022-08-22,"$1,341.00",388,2,Regular Customers
25423,3755,7,Eric Leach,2023-02-24,"$3,755.00",202,0,VIP Customers
37,2306,4,Steven Mercado IV,2022-11-04,"$2,306.00",315,2,Regular Customers
14587,1821,3,Elizabeth Willis,2022-10-28,"$1,821.00",322,2,Regular Customers
10501,6535,6,Richard Johnson,2023-03-21,"$6,535.00",178,0,VIP Customers
40086,2942,4,Erin Patterson,2022-11-22,"$2,942.00",297,2,Regular Customers
37153,2555,4,Cheryl Mcknight,2023-08-05,"$2,555.00",40,2,Regular Customers
48602,7627,7,Regina Cobb,2022-08-15,"$7,627.00",396,0,VIP Customers
3162,2451,3,Nicholas Lamb,2022-12-04,"$2,451.00",285,2,Regular Customers
44559,394,1,Vernon Thornton,2023-03-04,$394.00,195,2,Regular Customers
21743,3659,8,Thomas Gonzales,2023-02-06,"$3,659.00",220,0,VIP Customers
18359,4625,5,Jennifer Romero,2021-05-24,"$4,625.00",844,1,Lapsed Customers
47443,891,5,Elaine Schneider,2023-09-14,$891.00,0,2,Regular Customers
39672,4331,6,Patrick Acosta,2023-02-20,"$4,331.00",207,2,Regular Customers
48965,8356,8,Taylor Thornton,2022-09-02,"$8,356.00",377,0,VIP Customers
7000,2100,4,John Rice,2023-01-09,"$2,100.00",248,2,Regular Customers
19786,2589,3,Joy Mack,2021-08-09,"$2,589.00",767,1,Lapsed Customers
16229,9503,7,Craig Miranda,2023-05-11,"$9,503.00",126,0,VIP Customers
26955,2874,6,Jamie Mullins,2022-07-13,"$2,874.00",429,2,Regular Customers
25475,6554,8,Laura Martinez,2023-05-21,"$6,554.00",117,0,VIP Customers
39813,7133,5,Stephanie Barron,2023-08-19,"$7,133.00",27,0,VIP Customers
7948,2340,4,Shari Heath,2023-07-13,"$2,340.00",64,2,Regular Customers
8537,2484,2,Victoria Walker,2021-10-16,"$2,484.00",698,1,Lapsed Customers
26408,3604,7,Lisa Lutz,2023-03-01,"$3,604.00",198,0,VIP Customers
33624,4470,6,Wesley Henderson,2023-04-03,"$4,470.00",165,0,VIP Customers
586,6757,7,Denise Miller,2023-05-10,"$6,757.00",128,0,VIP Customers
27842,3573,6,Mary Keller,2023-08-14,"$3,573.00",31,2,Regular Customers
27913,5555,6,Hannah Hudson,2023-06-04,"$5,555.00",103,0,VIP Customers
177,2545,3,Hunter Coleman,2023-03-11,"$2,545.00",188,2,Regular Customers
44627,3751,8,Calvin Hughes,2023-02-18,"$3,751.00",209,0,VIP Customers
22291,3842,5,Lindsay White,2022-12-04,"$3,842.00",285,2,Regular Customers
5974,3384,5,Carlos Burke,2023-08-21,"$3,384.00",24,2,Regular Customers
19316,2064,3,Danielle Watson,2023-08-04,"$2,064.00",41,2,Regular Customers
11875,1509,2,Ashley Nguyen,2023-04-19,"$1,509.00",149,2,Regular Customers
49376,3784,5,Carolyn Coleman,2023-01-26,"$3,784.00",231,2,Regular Customers
40067,5323,7,George Martinez,2023-08-12,"$5,323.00",33,0,VIP Customers
26349,1798,2,Elizabeth Harrell,2022-02-19,"$1,798.00",573,1,Lapsed Customers
36100,4038,8,Jonathan Davis,2023-08-24,"$4,038.00",22,0,VIP Customers
5254,2023,3,Charles Acevedo,2022-03-10,"$2,023.00",553,1,Lapsed Customers
19067,5161,7,Kaitlin Brown,2022-10-31,"$5,161.00",318,0,VIP Customers
8835,2141,4,Heather Atkinson,2021-02-17,"$2,141.00",939,1,Lapsed Customers
33615,7135,11,Elaine Pope,2023-08-13,"$7,135.00",33,0,VIP Customers
22687,1350,3,Christie Turner,2023-03-17,"$1,350.00",181,2,Regular Customers
29687,5013,7,Glen Fry,2022-12-20,"$5,013.00",268,0,VIP Customers
39454,2864,7,Deanna Edwards,2023-04-22,"$2,864.00",145,2,Regular Customers
31698,6414,5,Kristin Santana,2023-02-06,"$6,414.00",221,0,VIP Customers
5639,3228,3,Nicholas Mack,2023-04-06,"$3,228.00",161,2,Regular Customers
40468,3085,3,Rebecca Le,2023-03-07,"$3,085.00",191,2,Regular Customers
10743,1440,3,Heather Chavez,2022-10-13,"$1,440.00",337,2,Regular Customers
22853,3913,6,Janet Davidson,2022-12-29,"$3,913.00",259,2,Regular Customers
36256,2744,3,Stephanie Dawson,2022-09-13,"$2,744.00",367,2,Regular Customers
31601,2863,6,Brandon Dudley,2023-09-03,"$2,863.00",11,2,Regular Customers
3580,5154,6,Stephanie Graves,2022-10-28,"$5,154.00",321,0,VIP Customers
11225,2922,6,Andrea Oliver,2023-01-02,"$2,922.00",256,2,Regular Customers
41474,6142,8,Tammy Chan,2023-08-12,"$6,142.00",34,0,VIP Customers
46836,4478,8,Curtis Parker,2023-03-12,"$4,478.00",186,0,VIP Customers
11326,3214,6,Carlos Nguyen,2023-02-14,"$3,214.00",212,2,Regular Customers
36077,2055,3,Tina Leonard,2021-09-16,"$2,055.00",729,1,Lapsed Customers
22347,4118,6,David Richmond,2023-09-05,"$4,118.00",9,2,Regular Customers
18860,9827,9,Justin Mcfarland,2023-06-09,"$9,827.00",97,0,VIP Customers
39008,3730,5,Johnny Marsh,2023-05-04,"$3,730.00",134,2,Regular Customers
14907,3355,5,Steven White,2022-06-12,"$3,355.00",460,1,Lapsed Customers
28924,8047,7,Scott Mendez,2023-09-08,"$8,047.00",7,0,VIP Customers
35722,5778,4,Ryan Morales,2023-01-06,"$5,778.00",252,2,Regular Customers
34706,1197,4,Stephanie Gray,2022-08-05,"$1,197.00",406,2,Regular Customers
4764,5283,5,Lori Oliver,2022-01-11,"$5,283.00",612,1,Lapsed Customers
47130,7609,7,Vanessa May,2023-06-28,"$7,609.00",79,0,VIP Customers
47768,8078,11,Matthew Solis,2023-07-13,"$8,078.00",64,0,VIP Customers
23559,1792,3,Ashley Vega,2023-01-04,"$1,792.00",253,2,Regular Customers
9113,6630,9,Matthew Hamilton,2023-01-03,"$6,630.00",254,0,VIP Customers
6738,8104,10,Jacob Mcgee,2023-07-13,"$8,104.00",64,0,VIP Customers
48122,1838,5,Nicole Wilson,2022-10-28,"$1,838.00",322,2,Regular Customers
23245,3970,8,Brandon Howe,2023-03-10,"$3,970.00",188,0,VIP Customers
35175,802,1,Susan Bailey,2021-10-04,$802.00,711,1,Lapsed Customers
6947,10739,9,Traci Jimenez,2023-02-04,"$10,739.00",223,0,VIP Customers
48208,1904,4,Tony Silva,2022-05-10,"$1,904.00",493,1,Lapsed Customers
31205,1401,3,Drew Ramirez,2023-06-06,"$1,401.00",101,2,Regular Customers
1931,3643,8,Sarah Campbell,2023-09-09,"$3,643.00",6,0,VIP Customers
28982,3733,8,David Griffin,2023-06-19,"$3,733.00",87,0,VIP Customers
43073,1414,3,Suzanne Young,2023-06-19,"$1,414.00",87,2,Regular Customers
42577,3365,4,Christopher Pittman,2022-12-03,"$3,365.00",286,2,Regular Customers
46636,3960,4,Lindsay Rasmussen,2022-09-19,"$3,960.00",360,2,Regular Customers
16112,3454,4,Frank Mason,2023-08-10,"$3,454.00",35,2,Regular Customers
13139,7079,7,Jane Hurley,2023-07-27,"$7,079.00",50,0,VIP Customers
6874,5614,8,Ricardo Nelson,2023-07-28,"$5,614.00",49,0,VIP Customers
8854,2727,7,Christina Powers,2023-07-14,"$2,727.00",62,2,Regular Customers
21074,120,1,Amanda Ali,2021-07-31,$120.00,775,1,Lapsed Customers
33633,3099,4,Joseph Roy,2023-02-07,"$3,099.00",220,2,Regular Customers
704,1994,3,Joseph Sandoval,2023-04-12,"$1,994.00",155,2,Regular Customers
38565,3579,3,Dana Gonzalez,2022-08-09,"$3,579.00",402,2,Regular Customers
19156,5990,8,Kimberly Jacobson,2023-07-16,"$5,990.00",60,0,VIP Customers
28009,3431,2,Lauren Howell,2023-04-30,"$3,431.00",137,2,Regular Customers
24046,2970,5,Matthew Greene,2023-02-11,"$2,970.00",215,2,Regular Customers
29132,2818,4,Robert Davidson,2023-05-21,"$2,818.00",116,2,Regular Customers
12603,468,2,Jonathon Jennings,2021-07-23,$468.00,783,1,Lapsed Customers
31646,2139,3,Courtney Weeks,2023-06-14,"$2,139.00",92,2,Regular Customers
32916,1802,3,Kylie Silva,2020-11-21,"$1,802.00",1027,1,Lapsed Customers
19792,545,3,Debbie Sweeney,2021-05-08,$545.00,859,1,Lapsed Customers
13666,6561,8,Amy Duarte,2023-05-18,"$6,561.00",119,0,VIP Customers
24395,3293,6,Lisa Maxwell,2022-07-24,"$3,293.00",418,2,Regular Customers
18137,4134,4,Jasmine Ortiz,2022-03-11,"$4,134.00",552,1,Lapsed Customers
18731,3904,3,Susan Mendoza,2021-07-21,"$3,904.00",786,1,Lapsed Customers
38658,2198,3,Megan Baker,2023-04-20,"$2,198.00",147,2,Regular Customers
13099,3084,4,Benjamin Fletcher,2023-06-19,"$3,084.00",88,2,Regular Customers
28619,5514,10,David Kaiser,2023-02-09,"$5,514.00",217,0,VIP Customers
15399,466,2,Ethan Campbell,2022-06-04,$466.00,467,1,Lapsed Customers
35286,10805,9,Sharon Lopez,2022-10-31,"$10,805.00",318,0,VIP Customers
81,6322,8,Isaac Ingram,2022-09-22,"$6,322.00",357,0,VIP Customers
38057,6827,9,Catherine Pollard,2022-03-25,"$6,827.00",538,0,VIP Customers
17928,5337,6,Misty Wilson,2023-03-21,"$5,337.00",177,0,VIP Customers
22200,2108,5,Thomas Rogers,2023-01-25,"$2,108.00",233,2,Regular Customers
11808,3765,7,Michael Martin Jr.,2023-05-19,"$3,765.00",119,0,VIP Customers
23772,4766,6,Jacob Pena,2023-07-10,"$4,766.00",67,0,VIP Customers
4504,4771,6,Terri Oneal,2023-06-01,"$4,771.00",106,0,VIP Customers
7568,6808,7,Lawrence Hunt,2023-03-17,"$6,808.00",181,0,VIP Customers
34438,3520,7,Jeffrey Chavez,2023-02-17,"$3,520.00",209,2,Regular Customers
37564,2349,6,Larry Brooks,2022-11-07,"$2,349.00",312,2,Regular Customers
17615,2977,6,Juan Stewart,2023-06-27,"$2,977.00",79,2,Regular Customers
46107,4782,5,Kevin Ball,2023-01-11,"$4,782.00",247,2,Regular Customers
41884,2366,7,Jacqueline Taylor,2022-12-05,"$2,366.00",283,2,Regular Customers
35029,5119,6,Tanya White,2023-06-06,"$5,119.00",100,0,VIP Customers
12546,4446,9,Cathy Austin,2023-08-11,"$4,446.00",34,0,VIP Customers
40961,4647,9,Anita Newton,2022-12-08,"$4,647.00",281,0,VIP Customers
12174,3743,5,Nicholas Craig,2023-06-10,"$3,743.00",96,2,Regular Customers
22293,1710,4,Joseph Bryant,2021-04-26,"$1,710.00",872,1,Lapsed Customers
36573,2687,6,Gina Perez,2023-07-18,"$2,687.00",59,2,Regular Customers
44484,7397,8,Shawn Torres,2022-06-06,"$7,397.00",465,0,VIP Customers
22026,4743,3,Jessica Avila,2022-11-30,"$4,743.00",288,2,Regular Customers
16202,2068,4,Erica Thornton,2023-02-02,"$2,068.00",225,2,Regular Customers
20217,3480,7,Debbie Boyd,2023-03-20,"$3,480.00",179,2,Regular Customers
25724,4004,5,Monica Kelly,2023-08-19,"$4,004.00",27,2,Regular Customers
17817,3835,6,Tamara Moore,2023-06-13,"$3,835.00",93,2,Regular Customers
42438,1898,3,Jenna Mcmahon,2023-05-04,"$1,898.00",134,2,Regular Customers
49599,2696,3,Peggy Adams,2023-08-04,"$2,696.00",41,2,Regular Customers
19767,2928,4,Aaron Ellis,2023-07-23,"$2,928.00",53,2,Regular Customers
34062,2637,3,Melinda Morrison,2023-05-06,"$2,637.00",131,2,Regular Customers
43341,1826,4,Joseph Morgan,2023-06-30,"$1,826.00",77,2,Regular Customers
39171,3639,5,Wyatt Nichols,2023-07-12,"$3,639.00",64,2,Regular Customers
6688,5390,5,Scott Foster,2023-03-11,"$5,390.00",187,0,VIP Customers
38725,1626,3,Nicole Rodgers,2023-03-19,"$1,626.00",179,2,Regular Customers
12565,3387,4,Nicole Pierce,2023-08-04,"$3,387.00",41,2,Regular Customers
10087,2932,4,Kiara Parrish,2023-06-07,"$2,932.00",99,2,Regular Customers
44033,4868,6,Ross Knight,2023-07-19,"$4,868.00",58,0,VIP Customers
23078,2829,5,Michael Bridges,2022-09-13,"$2,829.00",367,2,Regular Customers
29426,4703,6,Desiree Day,2023-06-01,"$4,703.00",106,0,VIP Customers
11758,4463,9,Ronald Long,2022-11-07,"$4,463.00",311,0,VIP Customers
37455,4921,6,Russell Johnson,2023-04-03,"$4,921.00",165,0,VIP Customers
29040,5081,5,Jennifer Navarro,2023-09-10,"$5,081.00",5,2,Regular Customers
27290,4913,6,Judith Thompson,2023-06-01,"$4,913.00",106,0,VIP Customers
16732,3574,6,Bailey Perez,2022-11-22,"$3,574.00",297,2,Regular Customers
23737,4791,6,Heidi Reyes,2023-03-16,"$4,791.00",182,0,VIP Customers
2889,6824,7,Jason Gonzales,2022-08-22,"$6,824.00",388,0,VIP Customers
34022,5165,8,Emily Reed,2023-01-06,"$5,165.00",252,0,VIP Customers
10013,5804,7,Crystal Williams,2023-04-27,"$5,804.00",141,0,VIP Customers
11547,3407,7,Dr. Angela Gonzalez PhD,2023-08-16,"$3,407.00",30,2,Regular Customers
45138,3761,5,Courtney Myers,2023-08-20,"$3,761.00",25,2,Regular Customers
9146,5441,6,Anne Chapman,2023-08-25,"$5,441.00",21,0,VIP Customers
39174,3227,5,Erin Cook,2023-07-07,"$3,227.00",69,2,Regular Customers
13537,2670,4,Marisa Johnson,2022-06-06,"$2,670.00",466,1,Lapsed Customers
39360,3313,5,Erica Haas,2023-02-10,"$3,313.00",217,2,Regular Customers
8548,4931,8,Peggy Hanson,2022-08-02,"$4,931.00",408,0,VIP Customers
37778,7856,9,Elizabeth Perry,2023-09-14,"$7,856.00",1,0,VIP Customers
12388,720,1,Sheena Cameron,2021-07-14,$720.00,793,1,Lapsed Customers
341,4410,8,Jean Brown,2023-08-16,"$4,410.00",29,0,VIP Customers
25402,13573,13,Gary White,2023-02-02,"$13,573.00",225,0,VIP Customers
41338,4839,7,Toni Jarvis,2023-09-07,"$4,839.00",7,0,VIP Customers
44143,745,2,Michael Pearson,2023-03-05,$745.00,193,2,Regular Customers
45217,3404,5,Kimberly Garcia,2023-09-04,"$3,404.00",11,2,Regular Customers
13720,5302,4,Dalton Carpenter,2023-08-07,"$5,302.00",39,2,Regular Customers
32809,5562,7,William Torres,2023-08-17,"$5,562.00",28,0,VIP Customers
18649,2412,3,Chad Freeman,2023-07-17,"$2,412.00",60,2,Regular Customers
19961,2277,7,Danny Barrett MD,2023-05-07,"$2,277.00",131,2,Regular Customers
45525,4013,5,Mary Richard MD,2023-06-02,"$4,013.00",105,2,Regular Customers
38501,1301,4,Kyle Tate,2023-06-28,"$1,301.00",79,2,Regular Customers
19993,7098,8,Juan Chandler,2022-09-22,"$7,098.00",357,0,VIP Customers
11093,5901,7,Dr. Yvonne Perez,2023-05-16,"$5,901.00",122,0,VIP Customers
32453,2863,5,Marco Adams,2023-05-14,"$2,863.00",123,2,Regular Customers
30757,3051,4,Joel Smith,2023-08-02,"$3,051.00",44,2,Regular Customers
3138,3387,6,Cynthia Hanson,2023-03-29,"$3,387.00",169,2,Regular Customers
24319,3264,4,Melissa Mcconnell,2022-09-21,"$3,264.00",359,2,Regular Customers
23186,4756,7,Amber Williams,2023-07-27,"$4,756.00",49,0,VIP Customers
4887,5082,6,Willie Wyatt,2022-10-28,"$5,082.00",321,0,VIP Customers
45720,5831,8,Henry Montgomery,2023-09-08,"$5,831.00",7,0,VIP Customers
9650,5072,5,Jack Beard,2023-06-04,"$5,072.00",103,2,Regular Customers
15434,1888,4,Bradley Ingram,2022-01-09,"$1,888.00",614,1,Lapsed Customers
29450,2298,4,Edward Sanders,2023-06-15,"$2,298.00",91,2,Regular Customers
33827,2613,4,Jessica Burns,2023-09-11,"$2,613.00",4,2,Regular Customers
18189,3464,3,Ryan Atkinson,2022-04-20,"$3,464.00",513,1,Lapsed Customers
16024,5286,5,Joyce Allen,2023-01-30,"$5,286.00",228,2,Regular Customers
36353,4837,6,Jean Wood,2023-09-15,"$4,837.00",0,0,VIP Customers
48731,6749,7,Linda Martin,2022-12-22,"$6,749.00",266,0,VIP Customers
35170,7048,9,Martha Hood,2023-06-01,"$7,048.00",106,0,VIP Customers
40940,5725,5,Jessica Knight,2023-03-24,"$5,725.00",174,0,VIP Customers
